ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,absFC,SignificantPval,SignificantLogFC,chromosome_name,start_position,end_position,strand,gene_biotype,external_gene_name,description
ENSMUSG00000034773,83.58266063,1.95547152,0.231364722,8.451900109,2.87E-17,1.01E-15,1.95547152,TRUE,TRUE,11,102139708,102156013,1,protein_coding,Hrob,homologous recombination factor with OB-fold [Source:MGI Symbol;Acc:MGI:2387601]
ENSMUSG00000036181,1218.237417,-1.258601138,0.149062551,-8.443442893,3.08E-17,1.08E-15,1.258601138,TRUE,TRUE,13,23922791,23924350,1,protein_coding,H1f2,"H1.2 linker histone, cluster member [Source:MGI Symbol;Acc:MGI:1931526]"
ENSMUSG00000036777,2171.15537,1.310059119,0.155681253,8.415008828,3.93E-17,1.37E-15,1.310059119,TRUE,TRUE,9,22243308,22300484,-1,protein_coding,Anln,"anillin, actin binding protein [Source:MGI Symbol;Acc:MGI:1920174]"
ENSMUSG00000039396,424.4554459,1.881869326,0.223853248,8.406709954,4.22E-17,1.47E-15,1.881869326,TRUE,TRUE,8,54039902,54092100,-1,protein_coding,Neil3,nei like 3 (E. coli) [Source:MGI Symbol;Acc:MGI:2384588]
ENSMUSG00000033282,170.9643037,1.746868543,0.207839698,8.404883963,4.28E-17,1.48E-15,1.746868543,TRUE,TRUE,8,91943658,92039890,-1,protein_coding,Rpgrip1l,Rpgrip1-like [Source:MGI Symbol;Acc:MGI:1920563]
ENSMUSG00000029414,806.0337825,2.662719232,0.316989244,8.400030237,4.46E-17,1.54E-15,2.662719232,TRUE,TRUE,5,123887779,123959656,1,protein_coding,Kntc1,kinetochore associated 1 [Source:MGI Symbol;Acc:MGI:2673709]
ENSMUSG00000031497,203.722009,-1.93799985,0.232798634,-8.324790485,8.45E-17,2.89E-15,1.93799985,TRUE,TRUE,8,10056467,10089072,1,protein_coding,Tnfsf13b,"tumor necrosis factor (ligand) superfamily, member 13b [Source:MGI Symbol;Acc:MGI:1344376]"
ENSMUSG00000047757,85.28567463,1.757733773,0.211550079,8.30883063,9.66E-17,3.28E-15,1.757733773,TRUE,TRUE,X,163763588,163780268,1,protein_coding,Fancb,"Fanconi anemia, complementation group B [Source:MGI Symbol;Acc:MGI:2448558]"
ENSMUSG00000015501,408.9771024,-1.099775495,0.132372753,-8.308171185,9.72E-17,3.30E-15,1.099775495,TRUE,TRUE,10,13841819,14027118,1,protein_coding,Hivep2,human immunodeficiency virus type I enhancer binding protein 2 [Source:MGI Symbol;Acc:MGI:1338076]
ENSMUSG00000021175,704.2336154,1.148679867,0.138934916,8.26775513,1.37E-16,4.59E-15,1.148679867,TRUE,TRUE,12,117768024,117842441,1,protein_coding,Cdca7l,cell division cycle associated 7 like [Source:MGI Symbol;Acc:MGI:2384982]
ENSMUSG00000025403,862.7433888,1.012419929,0.122648269,8.254661341,1.52E-16,5.10E-15,1.012419929,TRUE,TRUE,10,127352992,127358313,-1,protein_coding,Shmt2,serine hydroxymethyltransferase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1277989]
ENSMUSG00000023947,222.0280123,-1.067290624,0.129334572,-8.252168059,1.56E-16,5.19E-15,1.067290624,TRUE,TRUE,17,45866629,45874095,1,protein_coding,Nfkbie,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon [Source:MGI Symbol;Acc:MGI:1194908]"
ENSMUSG00000018983,1457.370695,1.439368112,0.17446659,8.250107453,1.58E-16,5.28E-15,1.439368112,TRUE,TRUE,4,135899705,135923368,1,protein_coding,E2f2,E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]
ENSMUSG00000054364,2895.21842,-1.059023011,0.128699628,-8.2286408,1.89E-16,6.27E-15,1.059023011,TRUE,TRUE,12,8547661,8550009,-1,protein_coding,Rhob,ras homolog family member B [Source:MGI Symbol;Acc:MGI:107949]
ENSMUSG00000017417,456.795001,-1.094331297,0.133185493,-8.216595307,2.09E-16,6.90E-15,1.094331297,TRUE,TRUE,11,97814064,97877270,-1,protein_coding,Plxdc1,plexin domain containing 1 [Source:MGI Symbol;Acc:MGI:1919574]
ENSMUSG00000030088,157.9225124,1.738632541,0.211761215,8.210344556,2.21E-16,7.25E-15,1.738632541,TRUE,TRUE,6,90463409,90577185,1,protein_coding,Aldh1l1,"aldehyde dehydrogenase 1 family, member L1 [Source:MGI Symbol;Acc:MGI:1340024]"
ENSMUSG00000025507,305.8062107,1.478945622,0.180210053,8.206787559,2.27E-16,7.46E-15,1.478945622,TRUE,TRUE,7,141018026,141023938,-1,protein_coding,Pidd1,p53 induced death domain protein 1 [Source:MGI Symbol;Acc:MGI:1889507]
ENSMUSG00000023345,203.5340261,1.722469319,0.210224236,8.193485925,2.54E-16,8.32E-15,1.722469319,TRUE,TRUE,9,106158260,106227720,1,protein_coding,Poc1a,POC1 centriolar protein A [Source:MGI Symbol;Acc:MGI:1917485]
ENSMUSG00000056054,115.2299712,1.507903479,0.184304529,8.181586686,2.80E-16,9.15E-15,1.507903479,TRUE,TRUE,3,90576285,90577342,1,protein_coding,S100a8,S100 calcium binding protein A8 (calgranulin A) [Source:MGI Symbol;Acc:MGI:88244]
ENSMUSG00000053128,736.3217955,1.155477717,0.141460864,8.168179415,3.13E-16,1.02E-14,1.155477717,TRUE,TRUE,9,44006928,44024814,-1,protein_coding,Rnf26,ring finger protein 26 [Source:MGI Symbol;Acc:MGI:2388131]
ENSMUSG00000059436,1063.945035,-1.336100939,0.165380741,-8.078939145,6.53E-16,2.08E-14,1.336100939,TRUE,TRUE,12,76984043,77008975,-1,protein_coding,Max,Max protein [Source:MGI Symbol;Acc:MGI:96921]
ENSMUSG00000029687,840.477149,1.604537782,0.199701537,8.034679176,9.38E-16,2.97E-14,1.604537782,TRUE,TRUE,6,47507073,47572275,-1,protein_coding,Ezh2,enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:MGI Symbol;Acc:MGI:107940]
ENSMUSG00000031023,192.6154004,1.116519829,0.139079399,8.027931101,9.91E-16,3.13E-14,1.116519829,TRUE,TRUE,7,109302897,109311396,1,protein_coding,Akip1,A kinase (PRKA) interacting protein 1 [Source:MGI Symbol;Acc:MGI:3041226]
ENSMUSG00000035842,226.3470853,2.075939958,0.259116834,8.011598192,1.13E-15,3.55E-14,2.075939958,TRUE,TRUE,17,66430515,66459169,1,protein_coding,Ddx11,DEAD/H box helicase 11 [Source:MGI Symbol;Acc:MGI:2443590]
ENSMUSG00000036678,508.321852,1.09141488,0.136260066,8.009792669,1.15E-15,3.60E-14,1.09141488,TRUE,TRUE,15,102246687,102259206,-1,protein_coding,Aaas,"achalasia, adrenocortical insufficiency, alacrimia [Source:MGI Symbol;Acc:MGI:2443767]"
ENSMUSG00000030677,520.8888066,1.569575431,0.196451985,7.989613493,1.35E-15,4.22E-14,1.569575431,TRUE,TRUE,7,126626901,126641643,-1,protein_coding,Kif22,kinesin family member 22 [Source:MGI Symbol;Acc:MGI:109233]
ENSMUSG00000031129,328.9058053,-1.183719466,0.148543353,-7.968848454,1.60E-15,4.99E-14,1.183719466,TRUE,TRUE,9,94551962,95112498,1,protein_coding,Slc9a9,"solute carrier family 9 (sodium/hydrogen exchanger), member 9 [Source:MGI Symbol;Acc:MGI:2679732]"
ENSMUSG00000070392,258.8797187,-2.428058389,0.304831844,-7.965238648,1.65E-15,5.12E-14,2.428058389,TRUE,TRUE,3,96152870,96155825,1,lncRNA,Gm20634,predicted gene 20634 [Source:MGI Symbol;Acc:MGI:5313081]
ENSMUSG00000037466,244.8397256,2.456846993,0.309253195,7.944451458,1.95E-15,6.00E-14,2.456846993,TRUE,TRUE,12,113120041,113129668,1,protein_coding,Tedc1,tubulin epsilon and delta complex 1 [Source:MGI Symbol;Acc:MGI:2144738]
ENSMUSG00000029379,52.16341496,-2.244233784,0.282720219,-7.938002416,2.05E-15,6.29E-14,2.244233784,TRUE,TRUE,5,90933962,90937459,1,protein_coding,Cxcl3,chemokine (C-X-C motif) ligand 3 [Source:MGI Symbol;Acc:MGI:3037818]
ENSMUSG00000040339,1414.00556,-1.528992917,0.192632087,-7.937373993,2.07E-15,6.31E-14,1.528992917,TRUE,TRUE,3,108878313,108934923,-1,protein_coding,Fam102b,"family with sequence similarity 102, member B [Source:MGI Symbol;Acc:MGI:3036259]"
ENSMUSG00000045751,337.0658557,1.783337249,0.22529922,7.91541688,2.46E-15,7.46E-14,1.783337249,TRUE,TRUE,4,24496451,24602950,1,protein_coding,Mms22l,"MMS22-like, DNA repair protein [Source:MGI Symbol;Acc:MGI:2684980]"
ENSMUSG00000038527,442.99123,1.155605599,0.14615818,7.906540691,2.65E-15,8.00E-14,1.155605599,TRUE,TRUE,6,124470072,124487602,1,protein_coding,C1rl,"complement component 1, r subcomponent-like [Source:MGI Symbol;Acc:MGI:2660692]"
ENSMUSG00000105263,2967.972165,1.077642306,0.136619392,7.887916115,3.07E-15,9.19E-14,1.077642306,TRUE,TRUE,5,44295322,44300613,1,TEC,Gm42427,predicted gene 42427 [Source:MGI Symbol;Acc:MGI:5662564]
ENSMUSG00000056592,260.2183954,-1.090752177,0.138348264,-7.884104528,3.17E-15,9.44E-14,1.090752177,TRUE,TRUE,7,43211680,43224885,1,protein_coding,Zfp658,zinc finger protein 658 [Source:MGI Symbol;Acc:MGI:2652821]
ENSMUSG00000038205,373.0115162,-1.250899045,0.158738052,-7.880272108,3.27E-15,9.72E-14,1.250899045,TRUE,TRUE,3,97565509,97581128,1,protein_coding,Prkab2,"protein kinase, AMP-activated, beta 2 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:1336185]"
ENSMUSG00000032400,356.0097226,2.314398005,0.293917633,7.874308113,3.43E-15,1.02E-13,2.314398005,TRUE,TRUE,9,64044426,64080386,-1,protein_coding,Zwilch,zwilch kinetochore protein [Source:MGI Symbol;Acc:MGI:1915264]
ENSMUSG00000051314,722.1928177,1.030082667,0.131337981,7.842991465,4.40E-15,1.29E-13,1.030082667,TRUE,TRUE,7,30517773,30523200,-1,protein_coding,Ffar2,free fatty acid receptor 2 [Source:MGI Symbol;Acc:MGI:2441731]
ENSMUSG00000038644,929.5878922,1.260722548,0.160753392,7.842587536,4.41E-15,1.29E-13,1.260722548,TRUE,TRUE,7,44182170,44198273,-1,protein_coding,Pold1,"polymerase (DNA directed), delta 1, catalytic subunit [Source:MGI Symbol;Acc:MGI:97741]"
ENSMUSG00000079508,186.5075045,1.064232601,0.13641167,7.801624336,6.11E-15,1.77E-13,1.064232601,TRUE,TRUE,X,93410723,93460699,1,protein_coding,Apoo,apolipoprotein O [Source:MGI Symbol;Acc:MGI:1915566]
ENSMUSG00000038393,11904.44926,-1.341490279,0.172083441,-7.79558027,6.41E-15,1.85E-13,1.341490279,TRUE,TRUE,3,96465273,96469199,1,protein_coding,Txnip,thioredoxin interacting protein [Source:MGI Symbol;Acc:MGI:1889549]
ENSMUSG00000030589,786.8626624,-1.365474155,0.175587038,-7.776622766,7.45E-15,2.14E-13,1.365474155,TRUE,TRUE,7,28834276,28853386,1,protein_coding,Rasgrp4,RAS guanyl releasing protein 4 [Source:MGI Symbol;Acc:MGI:2386851]
ENSMUSG00000005465,182.3847164,-1.183926705,0.15238894,-7.769111753,7.90E-15,2.26E-13,1.183926705,TRUE,TRUE,8,84756923,84769218,-1,protein_coding,Il27ra,"interleukin 27 receptor, alpha [Source:MGI Symbol;Acc:MGI:1355318]"
ENSMUSG00000079470,96.21665675,1.778224856,0.229077322,7.762553004,8.32E-15,2.37E-13,1.778224856,TRUE,TRUE,1,78635755,78649229,1,protein_coding,Utp14b,UTP14B small subunit processome component [Source:MGI Symbol;Acc:MGI:2445092]
ENSMUSG00000028047,223.1439493,-1.561109851,0.201136554,-7.761442767,8.40E-15,2.39E-13,1.561109851,TRUE,TRUE,3,89122487,89134144,1,protein_coding,Thbs3,thrombospondin 3 [Source:MGI Symbol;Acc:MGI:98739]
ENSMUSG00000029283,235.5780359,1.639668533,0.211860964,7.739361243,9.99E-15,2.83E-13,1.639668533,TRUE,TRUE,5,107112188,107132298,1,protein_coding,Cdc7,cell division cycle 7 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1309511]
ENSMUSG00000025351,2974.195637,1.469892244,0.189930706,7.73909744,1.00E-14,2.84E-13,1.469892244,TRUE,TRUE,10,128736858,128748691,1,protein_coding,Cd63,CD63 antigen [Source:MGI Symbol;Acc:MGI:99529]
ENSMUSG00000003585,817.7772506,-1.178945708,0.153082993,-7.701350011,1.35E-14,3.78E-13,1.178945708,TRUE,TRUE,11,4047039,4073415,-1,protein_coding,Sec14l2,SEC14-like lipid binding 2 [Source:MGI Symbol;Acc:MGI:1915065]
ENSMUSG00000063445,286.7656763,1.192805938,0.155268318,7.682223631,1.56E-14,4.37E-13,1.192805938,TRUE,TRUE,16,4527923,4537220,-1,protein_coding,Nmral1,NmrA-like family domain containing 1 [Source:MGI Symbol;Acc:MGI:1915074]
ENSMUSG00000015668,339.7630746,1.117788975,0.145721413,7.670725597,1.71E-14,4.75E-13,1.117788975,TRUE,TRUE,X,99666489,99670174,-1,protein_coding,Pdzd11,PDZ domain containing 11 [Source:MGI Symbol;Acc:MGI:1919871]
ENSMUSG00000105987,2631.178412,1.419313552,0.185591417,7.647517189,2.05E-14,5.66E-13,1.419313552,TRUE,TRUE,5,23903294,23917684,-1,lncRNA,AI506816,expressed sequence AI506816 [Source:MGI Symbol;Acc:MGI:2140929]
ENSMUSG00000030086,109.4346133,1.431837655,0.187402808,7.640427961,2.17E-14,5.95E-13,1.431837655,TRUE,TRUE,6,89360128,89572634,-1,protein_coding,Chchd6,coiled-coil-helix-coiled-coil-helix domain containing 6 [Source:MGI Symbol;Acc:MGI:1913348]
ENSMUSG00000034932,220.6911843,1.008603526,0.132215459,7.628484065,2.38E-14,6.50E-13,1.008603526,TRUE,TRUE,10,81100547,81102768,-1,protein_coding,Mrpl54,mitochondrial ribosomal protein L54 [Source:MGI Symbol;Acc:MGI:1913297]
ENSMUSG00000024841,717.0785854,1.266837341,0.16617139,7.623679021,2.47E-14,6.72E-13,1.266837341,TRUE,TRUE,19,5416769,5421554,1,protein_coding,Eif1ad,eukaryotic translation initiation factor 1A domain containing [Source:MGI Symbol;Acc:MGI:1917110]
ENSMUSG00000029096,219.8445681,-1.52136352,0.199573743,-7.623064528,2.48E-14,6.74E-13,1.52136352,TRUE,TRUE,5,35809367,35837126,-1,protein_coding,Htra3,HtrA serine peptidase 3 [Source:MGI Symbol;Acc:MGI:1925808]
ENSMUSG00000028393,210.2882417,1.12340613,0.147400988,7.621428741,2.51E-14,6.82E-13,1.12340613,TRUE,TRUE,4,62427406,62438155,-1,protein_coding,Alad,"aminolevulinate, delta-, dehydratase [Source:MGI Symbol;Acc:MGI:96853]"
ENSMUSG00000063052,376.0042826,1.16264284,0.15273384,7.612215053,2.69E-14,7.31E-13,1.16264284,TRUE,TRUE,3,157742299,157774124,1,protein_coding,Lrrc40,leucine rich repeat containing 40 [Source:MGI Symbol;Acc:MGI:1914394]
ENSMUSG00000015980,53.34299778,2.220495203,0.292320974,7.59608581,3.05E-14,8.26E-13,2.220495203,TRUE,TRUE,7,138792904,138822895,1,protein_coding,Lrrc27,leucine rich repeat containing 27 [Source:MGI Symbol;Acc:MGI:1923862]
ENSMUSG00000037443,4667.164064,1.365856916,0.179902453,7.592208391,3.14E-14,8.50E-13,1.365856916,TRUE,TRUE,4,133857169,133914423,-1,protein_coding,Cep85,centrosomal protein 85 [Source:MGI Symbol;Acc:MGI:1917262]
ENSMUSG00000027199,361.6625383,1.534421749,0.202815126,7.565617918,3.86E-14,1.04E-12,1.534421749,TRUE,TRUE,2,122424948,122441784,-1,protein_coding,Gatm,glycine amidinotransferase (L-arginine:glycine amidinotransferase) [Source:MGI Symbol;Acc:MGI:1914342]
ENSMUSG00000028587,104.3116426,3.221428743,0.426243401,7.557721088,4.10E-14,1.10E-12,3.221428743,TRUE,TRUE,4,108436620,108472030,1,protein_coding,Orc1,"origin recognition complex, subunit 1 [Source:MGI Symbol;Acc:MGI:1328337]"
ENSMUSG00000034563,3957.580813,-1.046757694,0.138731317,-7.545215578,4.52E-14,1.20E-12,1.046757694,TRUE,TRUE,9,72892711,72923622,1,protein_coding,Ccpg1,cell cycle progression 1 [Source:MGI Symbol;Acc:MGI:1196419]
ENSMUSG00000078762,357.6593479,1.340674879,0.178016444,7.531185593,5.03E-14,1.33E-12,1.340674879,TRUE,TRUE,7,30353136,30364419,-1,protein_coding,Haus5,"HAUS augmin-like complex, subunit 5 [Source:MGI Symbol;Acc:MGI:1919159]"
ENSMUSG00000028864,240.7790019,-1.392972591,0.185052845,-7.527431377,5.17E-14,1.37E-12,1.392972591,TRUE,TRUE,5,16758493,16825150,1,protein_coding,Hgf,hepatocyte growth factor [Source:MGI Symbol;Acc:MGI:96079]
ENSMUSG00000006763,175.8566394,1.258621083,0.168362259,7.475672338,7.68E-14,2.02E-12,1.258621083,TRUE,TRUE,7,46335532,46360104,-1,protein_coding,Saal1,serum amyloid A-like 1 [Source:MGI Symbol;Acc:MGI:1926185]
ENSMUSG00000040034,113.9895557,1.443470779,0.193222537,7.470509383,7.99E-14,2.10E-12,1.443470779,TRUE,TRUE,10,7543267,7554645,1,protein_coding,Nup43,nucleoporin 43 [Source:MGI Symbol;Acc:MGI:1917162]
ENSMUSG00000021176,73.36969803,2.106508413,0.282680121,7.451915642,9.20E-14,2.40E-12,2.106508413,TRUE,TRUE,12,99659304,99850698,-1,protein_coding,Efcab11,EF-hand calcium binding domain 11 [Source:MGI Symbol;Acc:MGI:1926017]
ENSMUSG00000023953,593.8460207,1.289533597,0.173053473,7.451648173,9.22E-14,2.40E-12,1.289533597,TRUE,TRUE,17,46482281,46513571,-1,protein_coding,Polh,"polymerase (DNA directed), eta (RAD 30 related) [Source:MGI Symbol;Acc:MGI:1891457]"
ENSMUSG00000042207,260.0783284,-1.546304434,0.207767368,-7.442479767,9.88E-14,2.56E-12,1.546304434,TRUE,TRUE,1,134487909,134563023,1,protein_coding,Kdm5b,lysine (K)-specific demethylase 5B [Source:MGI Symbol;Acc:MGI:1922855]
ENSMUSG00000044469,54.65940244,1.975036124,0.265581558,7.436646346,1.03E-13,2.67E-12,1.975036124,TRUE,TRUE,17,56469477,56480955,1,protein_coding,Tnfaip8l1,"tumor necrosis factor, alpha-induced protein 8-like 1 [Source:MGI Symbol;Acc:MGI:1913693]"
ENSMUSG00000002885,241.6844839,-2.180373397,0.293268541,-7.434733323,1.05E-13,2.71E-12,2.180373397,TRUE,TRUE,8,84449880,84467955,-1,protein_coding,Adgre5,adhesion G protein-coupled receptor E5 [Source:MGI Symbol;Acc:MGI:1347095]
ENSMUSG00000028560,2098.099559,1.157941894,0.156090388,7.418406167,1.19E-13,3.06E-12,1.157941894,TRUE,TRUE,4,98812047,98823780,1,protein_coding,Usp1,ubiquitin specific peptidase 1 [Source:MGI Symbol;Acc:MGI:2385198]
ENSMUSG00000054752,116.0905544,1.784117694,0.240560651,7.416498438,1.20E-13,3.10E-12,1.784117694,TRUE,TRUE,4,53631471,53707009,1,protein_coding,Fsd1l,fibronectin type III and SPRY domain containing 1-like [Source:MGI Symbol;Acc:MGI:2442443]
ENSMUSG00000025153,3209.762088,1.30611502,0.176278564,7.409380881,1.27E-13,3.26E-12,1.30611502,TRUE,TRUE,11,120696672,120715373,-1,protein_coding,Fasn,fatty acid synthase [Source:MGI Symbol;Acc:MGI:95485]
ENSMUSG00000058290,970.1146404,2.130923945,0.287811958,7.403875642,1.32E-13,3.39E-12,2.130923945,TRUE,TRUE,15,102204701,102232792,1,protein_coding,Espl1,"extra spindle pole bodies 1, separase [Source:MGI Symbol;Acc:MGI:2146156]"
ENSMUSG00000026809,98.62138444,1.386138679,0.187289394,7.401052731,1.35E-13,3.46E-12,1.386138679,TRUE,TRUE,2,28582092,28589739,-1,protein_coding,Spaca9,sperm acrosome associated 9 [Source:MGI Symbol;Acc:MGI:1917237]
ENSMUSG00000035439,696.6842592,1.130918703,0.15303494,7.389937918,1.47E-13,3.75E-12,1.130918703,TRUE,TRUE,8,71701205,71725578,-1,protein_coding,Haus8,"4HAUS augmin-like complex, subunit 8 [Source:MGI Symbol;Acc:MGI:1923728]"
ENSMUSG00000033216,220.0517333,1.044157547,0.141315437,7.388842774,1.48E-13,3.76E-12,1.044157547,TRUE,TRUE,6,88234316,88423521,-1,protein_coding,Eefsec,"eukaryotic elongation factor, selenocysteine-tRNA-specific [Source:MGI Symbol;Acc:MGI:2137092]"
ENSMUSG00000021109,2813.889241,1.050192307,0.142243283,7.383071353,1.55E-13,3.91E-12,1.050192307,TRUE,TRUE,12,73948149,73994304,1,protein_coding,Hif1a,"hypoxia inducible factor 1, alpha subunit [Source:MGI Symbol;Acc:MGI:106918]"
ENSMUSG00000039239,126.059873,-2.773864922,0.375769773,-7.381820261,1.56E-13,3.94E-12,2.773864922,TRUE,TRUE,1,186354989,186438186,-1,protein_coding,Tgfb2,"transforming growth factor, beta 2 [Source:MGI Symbol;Acc:MGI:98726]"
ENSMUSG00000031256,957.7470178,1.027077704,0.139191632,7.378875343,1.60E-13,4.01E-12,1.027077704,TRUE,TRUE,X,132959936,132987568,1,protein_coding,Cstf2,"cleavage stimulation factor, 3' pre-RNA subunit 2 [Source:MGI Symbol;Acc:MGI:1343054]"
ENSMUSG00000043008,1273.427912,1.271471202,0.172308528,7.37903813,1.59E-13,4.01E-12,1.271471202,TRUE,TRUE,16,19765246,19801787,-1,protein_coding,Klhl6,kelch-like 6 [Source:MGI Symbol;Acc:MGI:2686922]
ENSMUSG00000121503,419.0412506,-1.10234264,0.149649607,-7.36615796,1.76E-13,4.40E-12,1.10234264,TRUE,TRUE,17,34193608,34197811,-1,lncRNA,H2-K2,"histocompatibility 2, K region locus 2 [Source:NCBI gene (formerly Entrezgene);Acc:630499]"
ENSMUSG00000111083,114.7688081,1.571143249,0.213635067,7.354332179,1.92E-13,4.80E-12,1.571143249,TRUE,TRUE,10,50300182,50300436,1,TEC,Gm48274,"predicted gene, 48274 [Source:MGI Symbol;Acc:MGI:6097700]"
ENSMUSG00000026821,4372.388161,-1.130229022,0.154333775,-7.323277219,2.42E-13,5.98E-12,1.130229022,TRUE,TRUE,2,28403137,28443093,1,protein_coding,Ralgds,ral guanine nucleotide dissociation stimulator [Source:MGI Symbol;Acc:MGI:107485]
ENSMUSG00000064147,6011.577665,-1.115680155,0.15252295,-7.314834597,2.58E-13,6.36E-12,1.115680155,TRUE,TRUE,17,29333119,29367954,1,protein_coding,Rab44,"RAB44, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:3045302]"
ENSMUSG00000015880,672.8756075,1.876906849,0.257682096,7.283807748,3.25E-13,7.96E-12,1.876906849,TRUE,TRUE,5,45827261,45857888,1,protein_coding,Ncapg,"non-SMC condensin I complex, subunit G [Source:MGI Symbol;Acc:MGI:1930197]"
ENSMUSG00000105353,400.0470233,1.724834472,0.237180446,7.272245659,3.54E-13,8.64E-12,1.724834472,TRUE,TRUE,5,44293962,44294263,1,lncRNA,Gm42428,predicted gene 42428 [Source:MGI Symbol;Acc:MGI:5662565]
ENSMUSG00000019303,108.8843228,1.763587972,0.242989731,7.257870371,3.93E-13,9.58E-12,1.763587972,TRUE,TRUE,11,100982649,100986262,-1,protein_coding,Psmc3ip,"proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein [Source:MGI Symbol;Acc:MGI:1098610]"
ENSMUSG00000037548,363.5465089,-1.268150239,0.174829264,-7.253649699,4.06E-13,9.87E-12,1.268150239,TRUE,TRUE,17,34362281,34370529,1,protein_coding,H2-DMb2,"histocompatibility 2, class II, locus Mb2 [Source:MGI Symbol;Acc:MGI:95923]"
ENSMUSG00000024424,377.7144622,-1.173448032,0.161782038,-7.253265248,4.07E-13,9.88E-12,1.173448032,TRUE,TRUE,18,12732953,12871920,1,protein_coding,Ttc39c,tetratricopeptide repeat domain 39C [Source:MGI Symbol;Acc:MGI:1919997]
ENSMUSG00000021368,120.0630535,1.192577505,0.164558232,7.247145839,4.26E-13,1.03E-11,1.192577505,TRUE,TRUE,13,43305216,43324977,-1,protein_coding,Tbc1d7,"TBC1 domain family, member 7 [Source:MGI Symbol;Acc:MGI:1914296]"
ENSMUSG00000026974,495.699872,1.159492908,0.160242584,7.235860033,4.63E-13,1.12E-11,1.159492908,TRUE,TRUE,2,24839804,24852087,1,protein_coding,Zmynd19,"zinc finger, MYND domain containing 19 [Source:MGI Symbol;Acc:MGI:1914437]"
ENSMUSG00000021676,1656.312084,-1.250093613,0.172901853,-7.230076449,4.83E-13,1.17E-11,1.250093613,TRUE,TRUE,13,95763682,96028991,-1,protein_coding,Iqgap2,IQ motif containing GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:2449975]
ENSMUSG00000026274,262.4436011,2.07250802,0.286672718,7.229526525,4.85E-13,1.17E-11,2.07250802,TRUE,TRUE,1,93236492,93271204,-1,protein_coding,Pask,PAS domain containing serine/threonine kinase [Source:MGI Symbol;Acc:MGI:2155936]
ENSMUSG00000026605,1068.580232,1.721780136,0.23829337,7.22546386,4.99E-13,1.20E-11,1.721780136,TRUE,TRUE,1,189372803,189420283,-1,protein_coding,Cenpf,centromere protein F [Source:MGI Symbol;Acc:MGI:1313302]
